行政區,門牌,社區,交易日期,總價_萬元,單價_萬元每坪,總面積_坪,主建物佔比_pct,屋齡,樓別樓高_原始,交易標的_原始,建物格局_原始,緯度,經度,樓別,樓高,樓比,房數,廳數,衛數,含土地,含建物,含車位,交易季,屋齡分組,交易年月,dist_HSR,dist_min_超商,cnt_500m_超商,cnt_1km_超商,dist_avg_top3_超商,dist_avg_top5_超商,dist_min_學校,cnt_500m_學校,cnt_1km_學校,dist_avg_top3_學校,dist_avg_top5_學校,dist_min_捷運站,cnt_500m_捷運站,cnt_1km_捷運站,dist_avg_top3_捷運站,dist_avg_top5_捷運站,dist_min_早餐店,cnt_500m_早餐店,cnt_1km_早餐店,dist_avg_top3_早餐店,dist_avg_top5_早餐店,dist_min_咖啡店,cnt_500m_咖啡店,cnt_1km_咖啡店,dist_avg_top3_咖啡店,dist_avg_top5_咖啡店,dist_min_超市,cnt_500m_超市,cnt_1km_超市,dist_avg_top3_超市,dist_avg_top5_超市,dist_min_藥妝店,cnt_500m_藥妝店,cnt_1km_藥妝店,dist_avg_top3_藥妝店,dist_avg_top5_藥妝店,dist_min_速食店,cnt_500m_速食店,cnt_1km_速食店,dist_avg_top3_速食店,dist_avg_top5_速食店,dist_min_商圈,cnt_500m_商圈,cnt_1km_商圈,dist_avg_top3_商圈,dist_avg_top5_商圈,dist_min_捷運,cnt_500m_捷運,cnt_1km_捷運,dist_avg_top3_捷運,dist_avg_top5_捷運,dist_min_咖啡廳,cnt_500m_咖啡廳,cnt_1km_咖啡廳,dist_avg_top3_咖啡廳,dist_avg_top5_咖啡廳,房價指數,原始列號
竹北,竹北市光明六路５８６號七樓,皇普雲鼎,11/23/2024,2010,49.71,40.44,63.71,2,七層/二十四層,土1 建1車1,2房2廳1衛,24.833573,120.999,7,24,0.291666667,2,2,1,1,1,1,2024Q4,0-5,2024-11,5022.702188,350.5239663,5,20,389.4460053,417.8933018,527.0189104,0,7,577.3749133,644.5950159,,,,,,429.2615004,1,4,667.0129638,839.6994072,745.7659916,0,1,1150.600229,1336.361721,250.359352,1,3,624.8198044,844.5920933,783.7478908,0,2,870.090248,981.2924393,735.822302,0,1,1154.685249,2021.542312,729.1061869,0,1,1163.295395,1802.335168,,,,,,,,,,,265.15,9638
竹北,竹北市光明十一路１巷５０弄２號二樓,晴川悅河,11/23/2024,2290,43.51,52.63,58.43,9,二層/十四層,土1 建1車1,3房2廳2衛,24.829218,120.998354,2,14,0.142857143,3,2,2,1,1,1,2024Q4,6月10日,2024-11,4827.115787,49.31134835,4,14,209.9763697,329.2831383,729.3946133,0,3,808.3316294,942.2664406,,,,,,541.2266403,0,3,693.9745166,930.9782169,933.2291937,0,1,1131.861843,1316.064346,720.7570416,0,1,1013.758036,1122.869832,1121.560324,0,0,1182.357465,1220.686019,1086.580844,0,0,1166.432749,1960.843318,1147.223414,0,0,1366.041007,1904.982785,,,,,,,,,,,265.15,9639
竹北,竹北市十興路一段２６６號十三樓之一,公園1號,11/22/2024,1908,57.07,33.44,57.1,6,十三層/十五層,土1 建1車1,2房1廳1衛,24.829665,121.027051,13,15,0.866666667,2,1,1,1,1,1,2024Q4,6月10日,2024-11,2716.930951,192.1209183,7,23,221.6838752,280.2690615,261.9230734,1,4,512.7672496,714.0207528,,,,,,147.0729127,4,7,330.5544658,403.2837919,854.2717391,0,1,1030.330528,1162.730526,532.2669643,0,5,655.3160165,772.7488756,780.80166,0,2,1163.513865,1437.012539,1180.155931,0,0,1450.181174,1700.666196,192.1209183,1,2,724.0261066,1034.050561,,,,,,,,,,,265.15,9640
竹北,竹北市縣政十街７０號六樓之一,尊爵NO2,11/21/2024,500,16.02,31.21,65.18,31,六層/七層,土1 建1車0,3房1廳2衛,24.828899,121.009188,6,7,0.857142857,3,1,2,1,1,0,2024Q4,30+,2024-11,3881.900977,128.7449323,6,29,194.4858473,256.1728393,437.4508273,1,7,537.2430075,668.8044086,,,,,,408.6474249,1,7,503.7417891,605.0176349,134.7331311,2,6,380.3394633,523.1295142,275.2018428,2,3,517.6959223,727.668729,138.6385264,2,4,351.4176254,658.5386311,275.2018428,2,3,513.2913955,1179.802544,492.1507814,1,2,886.7980028,1230.88762,,,,,,,,,,,265.15,9641
竹北,竹北市勝利一路１４８號十五樓,鼎藏光明,11/21/2024,2000,41.18,48.56,65.92,19,十五層/十五層,土1 建1車1,4房2廳2衛,24.821212,121.027103,15,15,1,4,2,2,1,1,1,2024Q4,11月20日,2024-11,1951.54269,5.123401507,10,31,58.16775177,115.0641813,438.886919,1,7,483.3131623,620.4671587,,,,,,340.7747688,3,9,344.4135232,471.2881735,101.4596274,3,4,243.7042304,519.6624794,307.5433141,4,9,357.6394589,427.8967679,77.57633766,2,3,429.858467,1015.027042,252.0737329,1,2,750.9826598,1182.210859,258.1453007,2,3,488.4039069,1013.980039,,,,,,,,,,,265.15,9642
竹北,竹北市興隆路一段６３１號七樓之八,水公園,11/21/2024,1810,53.6,33.77,53.84,6,七層/十五層,土1 建1車1,2房2廳1衛,24.817797,121.012052,7,15,0.466666667,2,2,1,1,1,1,2024Q4,6月10日,2024-11,3039.020489,127.1374644,5,13,310.6674765,358.9823384,359.7191598,2,4,457.3881572,703.7360226,,,,,,482.5764376,1,6,505.1957624,653.5144073,630.3153368,0,2,821.4742496,980.5647377,241.249338,2,4,398.0227084,608.6224876,1006.896236,0,0,1140.965313,1269.984644,935.921767,0,1,1112.650757,1426.062258,1336.012762,0,0,1435.538043,1575.709493,,,,,,,,,,,265.15,9643
竹北,竹北市十興二街１５２號八樓,文鼎為美,11/20/2024,3050,61.96,49.23,58.39,8,八層/十四層,土1 建1車1,3房2廳2衛,24.823211,121.034725,8,14,0.571428571,3,2,2,1,1,1,2024Q4,6月10日,2024-11,1740.231936,164.4650344,7,17,175.3028473,244.1626157,343.7481569,3,3,391.8135218,658.3018128,,,,,,634.8003003,0,3,713.2268866,854.6772796,818.1686401,0,2,960.9754591,1162.312071,403.3341359,1,3,783.1681077,918.17044,872.3847368,0,2,1136.565521,1713.235439,822.3011852,0,1,1217.14347,1743.269125,902.1134091,0,1,1022.862519,1361.174027,,,,,,,,,,,265.15,9644
竹北,竹北市光明六路東二段６３５號五樓之三,竹科滙,11/20/2024,1800,53.97,33.35,61.88,1,五層/十四層,土1 建1車1,2房2廳1衛,24.810377,121.041674,5,14,0.357142857,2,2,1,1,1,1,2024Q4,0-5,2024-11,257.2245508,149.343518,5,17,221.2793251,266.9992748,782.3101128,0,5,816.9204074,878.5558181,,,,,,27.85917471,1,1,914.0901065,1172.787131,291.4448597,2,3,495.1294787,935.586857,1003.662642,0,0,1130.456525,1291.432217,1851.893875,0,0,1981.913369,2686.112965,1071.904928,0,0,1500.165536,2366.276995,457.1602792,1,2,910.3095766,1518.939558,,,,,,,,,,,265.15,9645
竹北,竹北市嘉豐南路二段７６號六樓之二,仁發APEC,11/19/2024,3300,39.98,82.55,46.59,15,六層/十層,土1 建1車2,5房,24.806968,121.03137,6,10,0.6,5,0,0,1,1,2,2024Q4,11月20日,2024-11,918.5916494,23.15055858,6,22,141.8263975,253.8528721,255.4654187,2,6,421.6173438,524.3987748,,,,,,497.2414042,1,3,721.256827,925.532981,234.074783,1,4,568.6454446,755.6453168,450.4317974,1,5,580.4474179,691.0204639,1059.23277,0,0,1516.455349,2169.17814,187.4829084,1,1,925.0025739,1776.427438,704.2718222,0,2,973.4155469,1466.052423,,,,,,,,,,,265.15,9646
竹北,竹北市十興路一段２６６號八樓之二,公園1號,11/18/2024,1980,60.76,32.59,55.81,6,八層/十五層,土1 建1車1,2房2廳1衛,24.829665,121.027051,8,15,0.533333333,2,2,1,1,1,1,2024Q4,6月10日,2024-11,2716.930951,192.1209183,7,23,221.6838752,280.2690615,261.9230734,1,4,512.7672496,714.0207528,,,,,,147.0729127,4,7,330.5544658,403.2837919,854.2717391,0,1,1030.330528,1162.730526,532.2669643,0,5,655.3160165,772.7488756,780.80166,0,2,1163.513865,1437.012539,1180.155931,0,0,1450.181174,1700.666196,192.1209183,1,2,724.0261066,1034.050561,,,,,,,,,,,265.15,9647
竹北,竹北市北新一街１７號六樓之六,興時代,11/18/2024,2000,50.44,39.65,61.77,4,六層/二十四層,土1 建1車1,2房2廳1衛,24.833489,121.025014,6,24,0.25,2,2,1,1,1,1,2024Q4,0-5,2024-11,3188.355943,81.26413594,2,19,252.4902608,404.8345082,510.504603,0,3,682.8651706,823.0601349,,,,,,73.10613004,2,6,236.05021,398.7214135,975.6710431,0,1,1086.978793,1178.280498,722.045901,0,4,774.3429075,877.5693703,1180.24118,0,0,1408.616287,1510.288171,1629.194904,0,0,1694.9149,1794.305487,575.2158368,0,1,968.7841331,1184.386817,,,,,,,,,,,265.15,9648
竹北,竹北市新工五路５１號三樓之三,愛戀六度C,11/18/2024,893,23.65,37.76,45.2,17,三層/十二層,土1 建1車1,3房2廳2衛,24.848255,121.003628,3,12,0.25,3,2,2,1,1,1,2024Q4,11月20日,2024-11,5774.792994,122.2125421,2,9,401.177529,498.9407317,649.8294042,0,2,859.3527623,956.9446631,,,,,,54.77988113,1,2,647.211481,875.8967453,1243.49882,0,0,1362.389884,1512.444314,601.4957116,0,3,805.9244635,1172.595447,882.1833366,0,2,1073.701358,1434.799118,1322.197315,0,0,2123.944905,2924.606462,1329.579664,0,0,1780.533538,2386.836811,,,,,,,,,,,265.15,9649
竹北,竹北市嘉興三街２８號二樓之二,禾美,11/18/2024,1750,45.1,38.8,62.37,7,二層/十四層,土1 建1車1,2房1廳1衛,24.823578,121.035437,2,14,0.142857143,2,1,1,1,1,1,2024Q4,6月10日,2024-11,1757.337406,152.8872763,6,16,223.5695183,291.7387263,425.3072174,3,3,449.3031843,719.7840968,,,,,,716.0249148,0,3,789.392855,920.3288811,900.7889745,0,2,1041.950059,1241.240742,448.5341042,1,1,843.5870635,985.1287238,953.5180795,0,1,1214.988947,1785.966752,904.7224474,0,1,1290.521683,1813.774021,984.6721353,0,1,1088.209574,1410.515165,,,,,,,,,,,265.15,9650
竹北,竹北市成功一街５３號十四樓,桂冠,11/18/2024,2700,52.5,51.43,68.55,20,十四層/十四層,土1 建1車1,3房2廳2衛,24.820419,121.024486,14,14,1,3,2,2,1,1,1,2024Q4,11月20日,2024-11,2083.342394,34.77637487,12,31,120.0622324,181.8140028,417.622302,1,7,647.7416166,699.0172923,,,,,,511.2309888,0,9,524.5657563,538.6523256,218.0955661,3,4,272.2606031,495.1958487,132.9956582,3,11,201.1806986,346.1615233,208.001163,2,3,424.1962034,929.0534911,381.1128282,2,2,771.5118351,1108.293971,318.8167538,2,3,511.8195683,1017.458174,,,,,,,,,,,265.15,9651
竹北,竹北市中央路２１３號三樓,富宇學學,11/18/2024,1950,51.05,38.2,60.9,7,三層/十四層,土1 建1車1,2房2廳1衛,24.838592,121.00035,3,14,0.214285714,2,2,1,1,1,1,2024Q4,6月10日,2024-11,5248.161254,97.95169218,7,21,126.4862978,187.6810409,202.3929674,5,7,302.3665111,354.2288588,,,,,,147.8919585,2,3,471.8742737,714.8315707,841.139347,0,1,1226.603998,1374.609378,226.0035485,3,4,311.6386846,573.2071632,250.6805938,2,4,454.2778907,774.8279297,573.7886685,0,1,1306.830044,2201.591231,529.4175841,0,1,1126.301169,1821.356512,,,,,,,,,,,265.15,9652
竹北,竹北市嘉豐五路二段６８號二樓之一,nan,11/18/2024,2880,51.23,56.21,47.7,17,二層/六層,土1 建1車1,4房2廳2衛,24.809691,121.025831,2,6,0.333333333,4,2,2,1,1,1,2024Q4,11月20日,2024-11,1470.431334,144.3156196,6,17,202.2132773,233.6491249,431.0458502,2,4,540.2649418,723.9447319,,,,,,207.9879446,2,5,360.4476634,572.722318,205.0267521,1,3,530.5526638,747.5899827,25.64548093,1,5,414.888215,557.9481722,468.5943168,1,1,1056.685781,1653.298866,556.7227558,0,2,792.3842217,1455.351443,1031.736518,0,0,1248.910485,1469.197857,,,,,,,,,,,265.15,9653
竹北,竹北市高鐵八路５６號二樓之一,nan,11/17/2024,3872,75.01,69.65,59.74,1,二層/十五層,土1 建1車2,3房2廳2衛,24.809275,121.042737,2,15,0.133333333,3,2,2,1,1,2,2024Q4,0-5,2024-11,261.1581208,73.96453153,5,15,209.2141144,241.9059302,763.7133466,0,5,780.1234211,796.1636434,,,,,,145.7509445,1,1,1037.635074,1311.093717,290.2000191,2,3,523.0746658,1007.316384,976.8844432,0,1,1170.834126,1365.684888,1982.238873,0,0,2132.256761,2838.119778,1163.922535,0,0,1632.991888,2507.373717,483.0750652,2,2,957.0737483,1611.629596,,,,,,,,,,,265.15,9654
竹北,竹北市台元街４５號四樓之三,站前威力,11/16/2024,1488,45.22,32.9,43.72,16,四層/十四層,土2 建1車1,2房2廳1衛,24.8399,121.01056,4,14,0.285714286,2,2,1,2,1,1,2024Q4,11月20日,2024-11,4613.781565,37.58631545,10,33,72.62146718,124.2339781,339.2619819,1,8,535.634726,658.4888305,,,,,,140.3337272,2,3,395.2452167,686.8075628,301.9173448,1,5,531.8124162,674.3507635,639.7798652,0,6,733.6333551,800.7618036,436.0683332,1,4,618.2182863,817.3192726,632.2997874,0,1,1223.435934,1920.19177,709.792439,0,1,1113.674597,1525.479306,,,,,,,,,,,265.15,9655
竹北,竹北市勝利八街一段２３１號十五樓之三,國賓大悅,11/16/2024,2060,59.16,34.82,59.28,8,十五層/二十七層,土1 建1車1,2房2廳1衛,24.826138,121.027322,15,27,0.555555556,2,2,1,1,1,1,2024Q4,6月10日,2024-11,2368.39109,60.66466317,12,26,149.3772032,202.9957415,382.1460925,2,5,432.6874296,551.3017871,,,,,,207.4501312,4,8,273.6652785,416.5170205,466.7560658,1,3,699.3191157,916.145242,212.7395449,3,5,353.2014451,511.0295997,427.6513461,1,2,831.6044641,1217.75484,787.0404866,0,1,1183.929881,1476.375545,291.5585411,2,3,524.1559595,970.197932,,,,,,,,,,,265.15,9656
竹北,竹北市科大二街９３號二樓,愛因斯坦,11/15/2024,3230,47.71,67.7,52.84,13,二層/十一層,土1 建1車2,4房2廳2衛,24.820758,121.008922,2,11,0.181818182,4,2,2,1,1,2,2024Q4,11月20日,2024-11,3454.590512,56.68451618,5,15,89.81064656,213.8212801,420.418003,2,4,557.6852029,750.4484419,,,,,,75.19868484,4,5,236.3278731,401.7530691,175.5116955,1,3,540.4554608,824.6565871,347.6209848,1,4,600.0169426,793.6172593,630.5765474,0,2,996.0967323,1266.149894,622.4219318,0,2,1007.210283,1346.972627,1201.724652,0,0,1392.394098,1586.185694,,,,,,,,,,,265.15,9657
竹北,竹北市北新一街２１號九樓之一,興時代,11/15/2024,1950,49.64,39.28,62.35,4,九層/二十四層,土1 建1車1,2房2廳1衛,24.83342,121.025148,9,24,0.375,2,2,1,1,1,1,2024Q4,0-5,2024-11,3175.099326,82.2169008,2,19,253.145226,407.1866569,504.1874125,0,3,688.5339467,822.1629562,,,,,,57.56155636,2,6,231.0205545,397.6228668,985.8776455,0,1,1098.787915,1186.460169,733.1268381,0,4,787.9873089,881.287924,1172.571177,0,0,1406.281799,1514.661247,1619.22419,0,0,1697.219148,1796.975936,565.8931137,0,1,967.3220305,1184.357635,,,,,,,,,,,265.15,9660
竹北,竹北市嘉興路３３８巷３０號九樓,青禾,11/14/2024,2080,50.23,41.41,58.62,11,九層/十二層,土2 建1車1,2房2廳1衛,24.819611,121.031075,9,12,0.75,2,2,1,2,1,1,2024Q4,11月20日,2024-11,1556.824961,376.289263,7,28,388.5786027,405.5966425,208.0434666,2,7,328.7542142,531.5485625,,,,,,112.7272004,2,5,318.1145421,504.5371081,351.1734263,1,4,545.8094373,702.7102561,592.2131515,0,8,622.368055,672.370808,478.2156614,1,2,734.7318877,1372.967903,319.3977479,1,2,725.0604448,1341.327668,403.2480689,1,2,782.8697851,1119.490691,,,,,,,,,,,265.15,9661
竹北,竹北市光明六路５８８號十八樓,皇普雲鼎,11/14/2024,2018,51.36,39.29,62.5,2,十八層/二十四層,土1 建1車1,2房2廳1衛,24.833607,120.999003,18,24,0.75,2,2,1,1,1,1,2024Q4,0-5,2024-11,5024.557349,347.5485933,5,19,388.1628498,417.1339112,524.9512192,0,7,575.4048074,643.1167993,,,,,,425.4890756,1,3,665.2616125,838.8118908,745.5839516,0,1,1151.188577,1336.862064,246.8960237,1,3,621.296486,841.8792003,780.236941,0,2,867.1990567,979.7234791,733.8900981,0,1,1155.38405,2022.659472,726.0774297,0,1,1162.359621,1802.133005,,,,,,,,,,,265.15,9662
竹北,竹北市光明六路５８８號十八樓,皇普雲鼎,11/14/2024,2018,51.36,39.29,62.5,2,十八層/二十四層,土1 建1車1,2房2廳1衛,24.833607,120.999003,18,24,0.75,2,2,1,1,1,1,2024Q4,0-5,2024-11,5024.557349,347.5485933,5,19,388.1628498,417.1339112,524.9512192,0,7,575.4048074,643.1167993,,,,,,425.4890756,1,3,665.2616125,838.8118908,745.5839516,0,1,1151.188577,1336.862064,246.8960237,1,3,621.296486,841.8792003,780.236941,0,2,867.1990567,979.7234791,733.8900981,0,1,1155.38405,2022.659472,726.0774297,0,1,1162.359621,1802.133005,,,,,,,,,,,265.15,9663
竹北,竹北市隘口一街５號四樓之三,美麗新世界,11/14/2024,938,80.12,11.71,56.07,17,四層/十層,土1 建1車0,2房1廳1衛,24.806521,121.035723,4,10,0.4,2,1,1,1,1,0,2024Q4,11月20日,2024-11,510.3811374,137.2989174,10,23,166.5320332,261.9877895,133.75967,3,5,219.4047904,445.9231237,,,,,,760.6465734,0,2,906.0281523,1101.944806,352.6370896,3,4,438.4918553,757.842401,397.3708586,2,2,604.7991461,817.2299641,1440.47837,0,0,1796.452817,2478.653673,511.8750299,0,1,1201.979266,2085.899634,288.4872578,2,2,764.8772423,1427.37906,,,,,,,,,,,265.15,9664
竹北,竹北市勝利十二街２４８號十三樓,A-more,11/14/2024,2860,46.18,61.94,59.29,12,十三層/十四層,土1 建1車2,2房2廳2衛,24.826096,121.031157,13,14,0.928571429,2,2,2,1,1,2,2024Q4,11月20日,2024-11,2173.554169,28.0062104,12,22,96.32820862,178.9636801,143.6314409,1,5,414.4173385,541.6870685,,,,,,441.733818,1,7,571.3929005,659.4337878,648.8030821,0,2,857.3266,1112.59528,108.3913582,1,4,469.0708538,680.6514791,710.3024156,0,2,1022.94245,1487.024181,843.6652873,0,1,1327.580912,1656.338279,596.8679282,0,3,765.5584456,1259.645783,,,,,,,,,,,265.15,9665
竹北,竹北市福興一路１３８號十五樓,十詠八方,11/13/2024,3550,45.26,78.44,59.84,12,十五層/十九層,土1 建1車2,4房2廳2衛,24.826558,121.002586,15,19,0.789473684,4,2,2,1,1,2,2024Q4,11月20日,2024-11,4310.877281,148.0393859,6,17,211.3325935,307.7532202,546.6607012,0,2,803.7666359,982.3725194,,,,,,148.357992,2,5,409.0594019,614.0595625,735.7796778,0,3,795.073993,948.3175473,650.8841412,0,2,898.7208799,1086.590987,650.8841412,0,2,844.8984496,1053.260377,650.8841412,0,2,871.2984104,1580.757169,1178.841643,0,0,1323.906793,1699.718313,,,,,,,,,,,265.15,9666
竹北,竹北市東興路一段１０６號二樓之一,nan,11/13/2024,2000,55.18,36.25,68.31,5,二層/五層,土1 建1車1,3房2廳2衛,24.818543,121.031173,2,5,0.4,3,2,2,1,1,1,2024Q4,0-5,2024-11,1457.270717,436.3034891,5,27,448.4996627,463.788916,313.2379606,3,7,359.7075621,532.1809518,,,,,,159.8532045,2,5,294.017738,525.8617838,383.3760421,1,5,582.702265,693.0984593,497.0844676,1,8,592.209653,669.5835262,531.5398554,0,3,754.8990013,1406.944684,329.4075669,1,2,672.971828,1330.387233,406.9568738,1,2,844.6698418,1113.434313,,,,,,,,,,,265.15,9667
竹北,竹北市勝利一路１０５號十樓,大有可為,11/12/2024,2255,42.97,52.48,50.57,20,十層/二十一層,土1 建1車2,3房2廳2衛,24.821538,121.027093,10,21,0.476190476,3,2,2,1,1,2,2024Q4,11月20日,2024-11,1978.817784,38.36662988,10,31,77.8846559,115.5726195,411.7371138,1,7,475.714538,615.8965833,,,,,,304.6305211,3,9,349.6582332,472.6769681,72.10727576,3,4,253.3315043,539.2887932,284.0002749,4,9,344.0350747,414.7875085,103.9226275,2,3,441.8527846,1016.851876,286.6819309,1,2,785.8735021,1198.422926,294.4083325,2,3,481.7342298,1011.369938,,,,,,,,,,,265.15,9668
竹北,竹北市光明六路東二段４０９號六樓之五,豐邑TECH PARK,11/12/2024,3150,49.38,63.79,59.3,1,六層/二十四層,土1 建1車1,4房2廳3衛,24.811887,121.037339,6,24,0.25,4,2,3,1,1,1,2024Q4,0-5,2024-11,490.499534,189.5215737,6,20,240.5177397,327.5575054,729.1618478,0,5,730.1717766,771.6393257,,,,,,494.8689731,1,3,774.6486297,914.1700133,501.888196,0,3,528.0517227,779.9145475,787.0777243,0,2,921.9786149,999.0232167,1393.765919,0,0,1535.179113,2233.343299,714.3670375,0,1,1075.038139,1925.76297,484.0493356,1,2,818.7992734,1297.399477,,,,,,,,,,,265.15,9669
竹北,竹北市博愛街４８６巷１號五樓,星光city,11/11/2024,540,50.05,10.79,58.14,20,五層/七層,土1 建1車0,1房1廳1衛,24.839356,121.010833,5,7,0.714285714,1,1,1,1,1,0,2024Q4,11月20日,2024-11,4549.975764,29.53400594,10,33,56.466426,113.5837313,273.0230679,1,7,523.4175743,650.3488312,,,,,,169.6550213,2,3,397.7381242,678.6578225,313.7244274,1,6,540.2326154,669.1293522,696.8635418,0,6,743.7602524,790.8993044,399.9461593,1,4,599.5346329,801.0688732,621.5015203,0,1,1180.692351,1868.368111,646.8894947,0,1,1079.197087,1479.833914,,,,,,,,,,,265.15,9670
竹北,竹北市嘉勤北路８５號三樓,精工禪,11/11/2024,1715,49.3,34.78,50.43,18,三層/十二層,土1 建1車1,2房2廳1衛,24.828121,121.019168,3,12,0.25,2,2,1,1,1,1,2024Q4,11月20日,2024-11,3060.283928,90.59167967,5,26,240.6726709,323.6332302,221.4202857,1,7,482.9952774,609.3535972,,,,,,401.4622019,1,9,517.1048609,598.039473,423.4272932,1,4,623.4021553,755.5529432,418.7636783,1,6,637.6880574,712.1766229,834.341852,0,2,929.15224,1030.137372,884.4748525,0,1,1088.390425,1276.680868,624.6426677,0,4,670.2894061,861.8748961,,,,,,,,,,,265.15,9671
竹北,竹北市十興路３１２號十七樓之一,世紀城,11/11/2024,2300,54.14,48.02,57.36,6,十七層/二十二層,土1 建1車1,3房2廳2衛,24.832872,121.024028,17,22,0.772727273,3,2,2,1,1,1,2024Q4,6月10日,2024-11,3178.877354,31.35217041,2,22,253.7568711,367.2445448,443.7615977,1,5,607.0552751,753.7565219,,,,,,31.35217041,3,6,231.3429641,357.2105142,859.4029172,0,1,1015.686027,1123.570583,609.1916904,0,4,686.2962505,807.194024,1116.66426,0,0,1330.314076,1428.560552,1541.583289,0,0,1599.859702,1708.019946,532.0018507,0,1,891.7412826,1108.473897,,,,,,,,,,,265.15,9672
竹北,竹北市縣政五街２２號六樓,nan,11/11/2024,500,46.88,10.67,62.79,20,六層/七層,土1 建1車0,1房1廳1衛,24.824384,121.012622,6,7,0.857142857,1,1,1,1,1,0,2024Q4,11月20日,2024-11,3312.924496,146.5094461,8,20,202.5417001,259.7816615,225.0683915,2,6,421.797308,602.5739944,,,,,,258.56139,4,5,289.4234187,457.6570147,181.6206763,2,5,403.1273447,541.5246643,427.5198963,2,6,593.8660661,719.8573256,427.5198963,2,2,700.2511215,955.2197631,274.883925,2,2,742.1644358,1095.533354,707.252494,0,1,958.0404204,1172.931402,,,,,,,,,,,265.15,9673
竹北,竹北市興隆路一段６３３號二樓之七,水公園,11/11/2024,1863,55.39,33.63,54.91,6,二層/十五層,土1 建1車1,2房2廳1衛,24.818295,121.012232,2,15,0.133333333,2,2,1,1,1,1,2024Q4,6月10日,2024-11,3041.527737,71.40509336,5,14,263.8397693,317.5995018,366.3530732,2,4,433.6699882,668.0557558,,,,,,428.2233992,3,6,459.8862096,615.6449518,602.8750887,0,2,776.5570885,947.8904686,185.0393676,2,5,376.5232605,585.735157,960.2148866,0,1,1110.33051,1238.213273,884.2155266,0,2,1076.172744,1390.341309,1295.280074,0,0,1395.769975,1531.073112,,,,,,,,,,,265.15,9674
竹北,竹北市十興路一段２７５號五樓,椰林掬,11/11/2024,3165,62.05,51.01,58.79,5,五層/十四層,土1 建1車1,3房2廳2衛,24.829207,121.028473,5,14,0.357142857,3,2,2,1,1,1,2024Q4,0-5,2024-11,2603.745741,124.5285992,7,22,166.827786,236.9526062,393.110576,2,5,517.2231909,694.4249933,,,,,,256.1992742,1,6,443.9627233,494.3980191,824.3703715,0,1,1053.112017,1203.750507,537.1712741,0,4,620.1355566,784.3438198,782.9795039,0,2,1188.745087,1481.85674,1126.79775,0,0,1465.32522,1736.934,285.8228016,1,2,749.9790434,1109.546314,,,,,,,,,,,265.15,9675
竹北,竹北市縣政十街７８號十樓,第凡內,11/10/2024,2722,34.64,78.58,54.95,23,"十層,夾層/十層",土1 建1車2,5房2廳3衛,24.829134,121.009361,10,10,1,5,2,3,1,1,2,2024Q4,21-30,2024-11,3883.223809,160.1640804,6,29,209.1213967,272.9528937,441.4729372,1,7,536.0314871,667.3886673,,,,,,434.7286312,1,7,506.2256712,616.4288107,138.4366313,2,6,367.5425441,514.7000518,293.0570621,2,3,508.8036603,720.2139032,149.1549497,2,4,355.6733559,653.4051787,302.6976798,2,3,522.5316188,1185.648339,465.9813839,1,2,865.9345163,1214.619897,,,,,,,,,,,265.15,9676
竹北,竹北市勝利八街一段２３１號十九樓之七,國賓大悅,11/10/2024,2760,57.77,47.78,57.27,8,十九層/二十七層,土1 建1車1,2房2廳2衛,24.826138,121.027322,19,27,0.703703704,2,2,2,1,1,1,2024Q4,6月10日,2024-11,2368.39109,60.66466317,12,26,149.3772032,202.9957415,382.1460925,2,5,432.6874296,551.3017871,,,,,,207.4501312,4,8,273.6652785,416.5170205,466.7560658,1,3,699.3191157,916.145242,212.7395449,3,5,353.2014451,511.0295997,427.6513461,1,2,831.6044641,1217.75484,787.0404866,0,1,1183.929881,1476.375545,291.5585411,2,3,524.1559595,970.197932,,,,,,,,,,,265.15,9677
竹北,竹北市光明六路東一段１６８號六樓,當代MOMA,11/10/2024,2566,32.31,79.42,60.53,12,六層/二十三層,土1 建1車2,3房1廳3衛,24.821017,121.023452,6,23,0.260869565,3,1,3,1,1,2,2024Q4,11月20日,2024-11,2206.121671,120.7381295,9,30,191.8073594,242.3148439,358.7371882,1,7,635.7783701,731.1904071,,,,,,502.1670446,0,9,530.8034263,558.6827257,266.3448402,3,5,347.8929714,531.1574568,65.08218435,4,10,178.3975055,334.6149498,263.9043473,2,3,473.60654,909.5783624,503.547218,0,2,823.2009667,1125.501816,253.1089535,2,3,515.4358142,971.830693,,,,,,,,,,,265.15,9678
